name, g, bp-rp, mem
598639967715634176, 19.387,  1.814, N
598863752691750912, 16.686,  0.880, N
598684772814458880, 18.652,  1.247, N
598688655464851584, 16.195,  0.848, N
598623990437229312, 17.965,  1.103, N
598638696405309312, 19.935,  1.057, N
598613579436505600, 14.702,  0.747, N
598868077723557248, 19.030,  1.786, N
598680958883505792, 19.605,  2.511, N
598672399013582464, 18.875,  1.604, N
598655150424858624, 18.091,  1.482, N
598850554256934400, 17.072,  2.389, N
598869417753342592, 17.104,  1.070, N
598679721932928000, 16.007,  1.162, N
598955179660453760, 18.117,  1.206, N
598960436699957760, 15.899,  1.199, N
598908209897823232, 13.920,  0.844, N
598889419416216448, 18.888,  3.781, N
598903197671318528, 15.829,  1.826, N
598902888433673984, 16.223,  1.328, Y
598937282531118464, 19.598,  2.339, N
598912161267374080, 19.143,  2.316, N
598905667277186304, 10.398,  0.660, N
598885399326831488, 17.991,  2.259, N
598949269786359808, 18.645,  2.175, N
598952916212644864, 16.951,  1.240, N
598887048594284800, 15.026,  0.860, N
598959650721359104, 16.323,  0.869, N
598955149595631872, 14.035,  0.801, Y
598954874717728256, 17.175,  1.262, N
598961742371387648, 17.703,  1.438, N
598956970661778304, 19.108,  2.533, N
598873957534063616, 14.578,  1.090, N
598941985520230528, 11.254,  0.663, N
598949682101786752, 18.499,  0.879, N
598903055937325312, 18.239,  2.048, Y
598898318587904512, 19.402,  0.000, N
598925325342774656, 15.450,  1.064, N
598905014442414848, 19.803,  2.230, N
598920201446193920, 18.974,  2.638, N
598891992101483264, 17.088,  1.226, N
598889659934380032, 15.837,  1.161, N
598958826087646336, 19.930,  2.053, N
598973699558985984, 18.583,  1.051, N
598878901041136256, 15.797,  0.651, N
598971981572060416, 19.665,  1.405, N
598975421841283456, 16.514,  2.553, N
598902815419162112, 16.738,  1.014, N
598885193168390400, 19.493,  1.727, N
598961433132307840, 19.285,  2.281, N
598897730177841920, 18.390,  0.667, N
598949682101782400, 18.528,  2.393, N
598965212703363712, 14.731,  0.851, N
598879347717749120, 19.810,  1.800, N
598977307331520256, 19.625,  2.299, N
598879931833300096, 17.497,  2.420, N
598971264312945024, 15.670,  0.885, N
598885777283950848, 13.493,  0.874, N
598887113018671744, 19.263,  1.439, N
598951163865999104, 16.965,  1.251, N
598960471059700096, 19.468,  0.907, N
598892339994035200, 13.883,  0.831, N
598964254926324736, 15.688,  0.882, N
598968756052050432, 17.162,  2.091, N
598890583352286336, 18.320,  1.003, N
598883131584116096, 19.434,  1.218, N
598920957360454144, 19.065,  2.165, N
598892679296275456, 19.151,  1.078, N
598880932560881024, 19.065,  0.749, N
598968584253363200, 17.792,  1.706, N
598947349935046912, 15.932,  0.790, N
598896390148020096, 19.336,  1.988, N
598943050672307072, 17.368,  0.838, N
598962811817324032, 16.486,  1.217, N
598962429564742016, 19.541,  2.115, N
598885017074625536, 17.772,  2.164, Y
598911645871303680, 18.001,  1.643, N
598918586538413440, 14.631,  0.796, N
598920064007763328, 18.398,  1.832, N
598962605658902272, 16.291,  0.773, N
598924874370642176, 17.070,  0.816, N
598907179108024576, 15.424,  0.000, N
598936316163532544, 18.492,  2.382, N
598935839422720256, 14.229,  0.772, N
598898486092089728, 18.855,  2.106, N
598883165943858688, 19.020,  1.753, N
598940134390018304, 17.284,  1.932, N
598919140589872512, 14.481,  0.702, N
598956313531821568, 17.449,  1.271, N
598880687747563520, 18.302,  1.631, N
598953702191696000, 18.189,  1.347, N
598875327628344832, 19.256,  2.461, N
598889827438029056, 19.614,  0.700, N
598905912090666368, 16.396,  1.882, N
598883848843509504, 16.123,  0.894, N
598958031518251520, 16.804,  0.955, N
598892335698878976, 15.854,  1.529, N
598904297182966272, 18.537,  2.614, N
598903987945320832, 17.182,  1.682, Y
598904434621914496, 12.136,  1.126, N
598967003705414528, 19.058,  1.000, N
598925943818062208, 13.238,  1.198, N
598880863841395456,  9.214,  0.393, N
598925531501202944, 16.109,  1.464, N
598964903465929728, 18.747,  1.878, N
598966484013894016, 17.410,  0.790, N
598891343561618304, 16.050,  1.101, N
598965109624363648, 18.282,  1.512, N
598908248552758656, 18.402,  3.193, N
598908145473543936, 19.808,  0.759, N
598877595371057920, 16.461,  1.080, N
598912199922731904, 16.143,  0.974, N
598971264312944896, 15.786,  0.895, N
598916666688717184, 15.939,  1.414, N
598915532817351936, 19.285,  2.653, N
598959818224669440, 19.327,  2.173, N
598963533371820160, 17.107,  0.721, N
598882337014990464, 18.153,  2.266, N
598888178170671232, 19.654,  2.593, N
598879416437229696, 17.710,  2.238, N
598917903639405440, 17.778,  1.211, N
598891893317442048, 16.239,  0.987, N
598893950606613248, 17.593,  1.353, N
598918449099515264, 18.958,  1.900, N
601980936875949056, 17.850,  1.156, N
601979558190860416, 18.803,  1.742, N
601985330626999680, 18.308,  0.874, N
601978664837644672, 18.596,  2.128, N
601999250616455936, 15.147,  1.215, N
601985231843198976, 16.217,  1.466, N
601999491134627072, 18.511,  0.995, N
602003438209255936, 18.323,  1.128, N
602003472568995712, 18.345,  2.247, N
601979111514255616, 18.729,  0.000, N
601976916786569728, 15.632,  0.848, N
601986636297111680, 18.541,  3.001, N
601998352967901952, 16.353,  1.456, N
602003369489771776, 19.424,  2.279, N
601989419435794176, 19.502,  1.627, N
601976431454641792, 19.142,  1.913, N
601979764349300224, 18.581,  2.073, N
601996360102999552, 16.580,  0.730, N
601972136487315712, 19.633,  0.768, N
601990072270849536, 19.365,  2.045, N
601970869472625664, 19.250,  2.493, N
601972102127570944, 19.265,  2.378, N
601985846023118208, 18.919,  1.925, N
601945924302569856, 16.711,  1.120, N
601946130461003008, 18.159,  2.487, N
602002652230645888, 19.396,  1.853, N
601972308286005248, 16.919,  1.093, N
601996188304310400, 18.166,  1.535, N
601996978578295168, 18.455,  0.791, N
601971655450952064, 19.242,  1.190, N
604665458938940672, 18.926,  2.520, N
604703636903892736, 18.847,  1.550, N
604711604068330752, 17.371,  0.831, N
604733250704591232, 19.136,  0.769, N
604633092066059264, 19.813,  2.164, N
604700888124843520, 18.789,  1.819, N
604637455752376704, 19.590,  2.068, N
604838739394985728, 15.465,  1.207, N
604710745074872320, 14.397,  0.000, N
604718583390030208, 17.212,  2.005, N
604714662084311808, 18.914,  1.241, N
604649039279559808, 15.863,  1.182, N
604844541895305088, 17.793,  1.011, N
604663088116998144, 19.422,  1.236, N
604706862424426496, 17.897,  1.897, N
604701369161172352, 14.790,  1.016, N
604642850231096192, 16.424,  1.105, N
604678068963422336, 16.875,  1.376, N
604635084930879616, 19.329,  0.831, N
604729715945220480, 18.700,  2.106, N
604638692702741504, 16.254,  1.009, N
604731360917262976, 17.531,  0.798, N
604733388141774592, 19.479,  1.358, N
604741703198495616, 18.610,  0.775, N
604743077588045696, 18.564,  1.984, N
604734212775498880, 18.623,  0.773, N
604676698868914176, 19.190,  1.484, N
604634810052970496, 19.365,  2.067, N
604676114753365504, 14.387,  1.512, N
604838735099503360, 16.240,  1.659, N
604635329743970304, 16.655,  0.861, N
604838735099503744, 19.159,  2.312, N
604628247342924672, 19.504,  2.500, N
604714838178536832, 13.492,  0.719, N
604716934122565120, 16.312,  0.896, N
604747956670903552, 16.999,  1.548, N
604824102146542592, 16.153,  1.145, N
604739336671932416, 17.891,  1.138, N
604748815664366848, 18.120,  1.259, N
604676282256585472, 18.607,  0.298, N
604693290327750016, 18.861,  0.664, N
604640174467098496, 13.294,  0.990, N
604719094490576128, 19.185,  2.457, N
604688651763042048, 18.636,  1.116, N
604682844967252992, 18.544,  1.804, N
604685628106059776, 18.903,  1.309, N
604616599391613952, 19.352,  1.523, N
604707858856127104, 19.255,  2.225, N
604709409339927808, 16.534,  0.131, N
604738512038210944, 17.424,  2.410, N
604682879326990976, 18.631,  2.259, N
604748545081806720, 19.422,  1.556, N
604625017526854656, 18.777,  1.174, N
604741432615967744, 18.795,  1.883, N
604637112154766208, 18.240,  1.320, N
604746620936461696, 19.367,  2.468, N
604671746771390592, 19.747,  1.056, N
604681096915514496, 16.791,  1.325, N
604682432650384896, 18.467,  1.745, N
604681474872627456, 17.573,  1.703, N
604739817708267136, 15.310,  0.839, N
604716826747841408, 17.511,  1.057, N
604736072496791168, 14.514,  0.880, Y
604715933394642432, 16.204,  1.147, N
604708790864617344, 12.500,  0.795, Y
604736725331817984, 15.159,  0.959, N
604635845140060288, 15.507,  1.279, N
604625773441107712, 16.464,  0.872, N
604702503032416768, 16.604,  0.827, N
604841758756482304, 18.691,  0.726, N
604625498563199488, 19.246,  2.051, N
604838979913155328, 17.053,  1.308, N
604704942573838848, 18.437,  0.776, N
604674362406834048, 16.131,  1.087, N
604728715217373952, 17.997,  1.047, N
604707240381545984, 19.225,  0.726, N
604728921375805312, 19.410,  2.113, N
604826880990058880, 18.403,  1.647, N
604675320183889152, 17.992,  1.046, N
604735282222862592, 14.960,  0.868, N
604702430018162560, 19.660,  1.623, N
604631167920695168, 19.846,  0.971, N
604630313222283264, 16.843,  1.241, N
604730020887444992, 18.602,  0.787, N
604675702436670720, 18.861,  1.330, N
604733663019674624, 19.555,  2.083, N
604681264419267456, 17.606,  1.837, N
604686452739790720, 19.266,  0.984, N
604718789548452736, 13.964,  0.703, N
604703976206392832, 16.788,  1.332, N
604845091651119488, 19.319,  1.020, N
604711127326743552, 17.819,  2.137, N
604697452151004288, 17.856,  1.919, N
604640204531916928, 18.631,  0.608, N
604698001906811136, 11.051,  1.167, N
604825201658171136, 16.005,  1.100, N
604696936754916224, 18.972,  1.034, N
604743318106246784, 18.363,  1.128, N
604662783174903680, 14.415,  0.860, N
604719682901659008, 16.387,  0.820, N
604696868035442432, 17.516,  1.789, N
604690197950572928, 17.972,  1.774, N
604732705242501888, 14.641,  0.899, N
604675324479393024, 17.126,  0.904, N
604732842681462144, 16.174,  2.296, N
604698620382088704, 18.308,  1.694, N
604663328635165696, 15.946,  0.832, N
604663534793596288, 18.838,  2.893, N
604700166570312832, 19.494,  2.337, N
604739057498645632, 16.324,  1.372, N
604840624885121536, 17.931,  0.965, N
604960544668133120, 15.722,  1.089, N
604968340033344000, 16.820,  1.548, N
604984665204470016, 12.223,  0.684, N
605026549725388800, 13.736,  1.058, N
604916731706106752, 12.265,  0.773, N
604999989647675776, 16.649,  1.767, N
605040431059273216, 16.834,  0.891, N
604940341141991424, 15.775,  0.784, N
605025617717621120, 17.219,  1.606, N
604961850338187904, 15.630,  2.298, N
604920030241548928, 19.545,  2.083, N
605001295317734784, 15.154,  0.856, N
604999886568459136, 17.268,  1.690, Y
605034624263490304, 16.645,  0.934, N
605019162381687680, 14.956,  0.963, N
604947724190083712, 13.651,  0.772, Y
604966969939202176, 15.474,  0.958, N
604998787056795520, 16.737,  0.896, N
604850279972029696, 19.563,  2.136, N
604917281461920256, 12.637,  0.738, Y
604976625025626624, 18.121,  1.960, Y
605008132905574400, 19.836,  1.756, N
604911199788235648, 13.314,  0.773, Y
605015584678052224, 19.550,  1.146, N
604999439891812736, 18.278,  2.076, Y
604997790624379136, 18.296,  2.127, N
605057920166007936, 16.272,  1.869, N
604994797035662080, 18.746,  2.484, N
604937489283704960, 19.601,  2.151, N
604914949295475712, 15.874,  1.245, Y
604981778986430848, 13.890,  2.040, N
604902545429825408, 17.266,  1.657, N
604955283332127488, 18.661,  1.413, N
604917796857988480, 13.476,  0.763, Y
604976625025623424, 15.730,  1.177, Y
604957486651228672, 16.695,  1.600, N
604946491535176064, 16.286,  0.906, N
604989952308395776, 19.080,  0.908, N
605013183787219584, 18.788,  1.265, N
604924295144068864, 17.449,  2.553, N
604922233559793664, 16.225,  1.337, Y
605063722666534400, 19.095,  1.919, N
605011397080719104, 16.993,  1.281, N
604924673101176832, 16.772,  0.858, N
604924673101177344, 15.147,  1.131, N
604962640612163200, 14.358,  0.841, Y
605033623535503488, 18.241,  1.855, N
604921855602675840, 13.745,  0.779, Y
604922920754526336, 15.000,  1.014, Y
604994904406431360, 13.188,  0.740, N
604977140421688448, 19.008,  2.552, N
604922920754523136, 13.078,  0.762, Y
604904641373912960, 16.667,  1.682, Y
604982947217556096, 19.749,  1.760, N
604983050296770944, 14.595,  1.151, N
604911478961895808, 16.841,  0.370, N
604976899903803136, 17.851,  2.544, N
604982668043828096, 18.585,  2.070, N
604980365941356928, 18.741,  2.200, N
604903129544448384, 18.859,  0.000, N
605062898032807424, 19.423,  1.540, N
604923126912957952, 18.037,  1.931, Y
605065548027913472, 19.480,  1.873, N
605024625579996928, 16.195,  0.708, N
604983496973374208, 15.570,  0.827, N
605014317658598656, 13.905,  0.812, N
604920549932810368, 16.924,  1.568, Y
604919244262692352, 15.061,  0.985, Y
604977552738539776, 15.271,  1.025, Y
605049055353538816, 16.001,  2.676, N
604982461885395968, 18.694,  2.457, N
604972639295954816, 12.709,  0.772, N
605014317658595968, 18.084,  0.971, N
605035925638027392, 19.561,  2.515, N
604891717821423488, 19.597,  1.107, N
604905156769963136, 10.144,  1.239, Y
604990162762562560, 15.725,  0.821, N
605089080153501696, 19.105,  2.586, N
604971264906413440, 13.983,  0.781, N
605036956430137856, 18.914,  1.463, N
604974322923171200, 15.278,  0.712, N
604893268300548224, 13.586,  1.287, N
604919278622426624, 17.897,  1.927, Y
604899693571598080, 18.283,  0.639, N
604903026466218368, 11.311,  0.741, N
604935663921454464, 18.712,  2.044, N
605049914347001088, 18.903,  2.121, N
604921232831813760, 14.715,  0.977, N
604918552772398336, 17.368,  1.937, N
604986172737167488, 17.856,  1.165, N
605016860279179904, 17.561,  0.680, N
604971844726417536, 14.802,  1.031, N
604947350528471040, 17.623,  0.840, N
605053449104704640, 17.690,  2.270, N
605039743864504064, 11.228,  0.883, N
604917320117398400, 13.331,  0.866, Y
604932537185256576, 19.658,  2.146, N
605002016872204416, 15.341,  1.097, Y
604898181743130368, 17.742,  0.740, N
605044996609066752, 17.887,  1.656, N
605041113958451584, 14.600,  0.853, N
604921065327897472, 17.755,  0.000, N
604891172356546560, 17.527,  1.411, N
604920721731499648, 14.179,  0.736, N
604905534727086336, 13.333,  0.653, Y
604980095359485824, 19.682,  2.464, N
604980950056919552, 18.873,  2.529, N
604959204638141184, 16.810,  0.883, N
604899659211850880, 19.331,  1.841, N
604943016906161792, 15.690,  0.883, N
604910310730772992, 13.004,  0.762, Y
604992872886095488, 14.943,  0.740, N
604947178729794048, 15.067,  1.251, N
605034138931580032, 18.072,  0.697, N
604904916251822848, 17.773,  2.108, N
604965144577634688, 17.812,  0.732, N
604945387727420416, 16.216,  1.591, N
605000367604776832, 17.072,  0.953, N
604995935198525696, 18.290,  1.267, N
604903812444576512, 17.175,  1.932, Y
604965144577634048, 19.723,  0.688, N
604904847532340992, 14.602,  1.138, N
604994354650892160, 17.814,  1.238, N
604996244436168576, 15.166,  0.882, N
605016619761024384, 16.038,  1.578, N
605046684531645824, 18.911,  1.428, N
605033829693931008, 18.310,  0.946, N
605053139866934144, 18.055,  0.986, N
604913227012888704, 19.732,  1.687, N
604960162415506816, 17.124,  1.496, N
604917423196606848, 14.624,  0.663, N
604922779020241536, 16.463,  0.957, N
604928139138729216, 16.637,  0.791, N
604903816740187264, 18.694,  2.083, N
605003013304624128, 17.371,  1.746, Y
604903576222015616, 15.086,  1.003, Y
604912368019294976, 13.922,  0.778, Y
604931815630738688, 19.160,  2.242, N
604929066851667328, 17.718,  1.791, N
604920756091231232, 15.286,  1.265, Y
604912058781650176, 13.556,  0.745, Y
604963392230969600, 19.914,  1.904, N
604900140248181120, 15.010,  1.038, N
604982874202264832, 12.891,  0.900, N
604949648338821120, 18.467,  1.464, N
605035444601633920, 19.662,  1.491, N
605016585401288576, 17.614,  0.818, N
604947865924536192, 19.465,  2.431, N
604952087876430208, 19.749,  2.156, N
604850524785242368, 14.394,  0.737, N
604892855983674496, 15.021,  0.884, N
605039911367610752, 14.776,  0.834, N
604965350736069120, 17.583,  1.570, N
604910100276687232, 17.573,  1.848, Y
604964148145244800, 19.415,  2.426, N
604898211807205504, 16.131,  1.395, Y
605006105681033344, 11.547,  0.973, N
605000573763220224, 16.686,  1.489, Y
604978961487905792, 18.227,  1.202, N
604904744453115264, 15.835,  0.942, N
604949171593589120, 14.541,  0.914, N
605019226806328576, 18.449,  1.945, N
604931746911264896, 17.401,  0.902, N
604977621458019072, 19.458,  2.419, N
604934358251384064, 19.567,  1.312, N
604934220812429824, 17.321,  0.655, N
604931579408729856, 19.117,  1.661, N
604988685293803904, 18.543,  2.056, N
604915322956791168, 12.713,  0.714, Y
605039808288419584, 19.346,  1.987, N
605048917914588288, 19.551,  1.317, N
604906256281595008, 19.041,  1.986, N
605033864053671040, 18.114,  1.210, N
604989200689871232, 17.568,  1.864, N
604944361231413760, 18.892,  2.021, Y
604905156769961728, 17.921,  1.054, N
604891683456866688, 18.784,  2.153, N
604913574905773312, 15.431,  1.073, Y
604938142118744192, 19.692,  2.219, N
605062764889131264, 19.425,  1.855, N
604918763226358656, 14.981,  0.989, Y
604918076031622144, 12.498,  0.769, Y
604927696758282112, 17.159,  1.302, N
604913540546033024, 16.324,  1.368, Y
605052388248149504, 11.688,  1.204, N
604970474632484352, 15.177,  0.819, N
605034418105081344, 17.674,  1.727, N
